battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,screen_size,camera_quality,processor_power,memory_weight_ratio,network_type
1762,1,2.7,1,13,1,25,0.9,189,1,14,300,527,1896,14,10,20,1,1,1,1,17.204650534085253,2055300,2.7,0.13227513227513227,4
1112,1,0.5,1,1,0,53,0.6,121,4,16,234,739,3655,7,3,20,1,1,0,3,7.615773105863909,172926,2.0,0.4380165289256198,1
709,1,2.0,1,0,0,35,0.1,136,1,0,1545,1596,1973,12,9,16,0,1,1,1,15.0,0,2.0,0.25735294117647056,2
1315,1,2.6,0,7,0,64,0.8,128,7,16,59,575,3278,6,3,13,0,0,0,2,6.708203932499369,237475,18.2,0.5,0
1762,1,2.5,0,10,1,15,0.3,107,8,11,1103,1364,2183,8,3,11,1,1,0,2,8.54400374531753,15044920,20.0,0.14018691588785046,2
1462,1,1.7,1,1,0,25,0.2,182,7,18,91,1478,824,15,5,13,1,0,1,0,15.811388300841896,134498,11.9,0.13736263736263737,3
571,0,1.6,1,8,0,35,0.2,186,7,20,177,1282,2598,13,5,8,1,1,0,1,13.92838827718412,1815312,11.200000000000001,0.1881720430107527,1
666,1,0.5,1,7,1,54,0.4,81,3,13,58,1353,1254,15,9,9,1,1,1,0,17.4928556845359,549318,1.5,0.6666666666666666,4
1994,0,1.5,1,2,1,7,0.5,146,8,7,447,1435,3622,7,0,20,1,0,1,3,7.0,1282890,12.0,0.04794520547945205,4
1583,1,2.1,1,11,0,14,0.7,148,7,16,942,1651,1704,17,13,2,1,0,1,2,21.400934559032695,17107662,14.700000000000001,0.0945945945945946,3
1778,0,1.4,1,3,1,45,1.0,132,4,17,88,516,1624,15,13,9,1,1,0,1,19.849433241279208,136224,5.6,0.3409090909090909,2
1926,1,1.1,0,13,1,50,0.2,179,6,17,371,1000,3809,17,12,17,1,1,0,3,20.808652046684813,4823000,6.6000000000000005,0.27932960893854747,2
966,1,0.6,0,9,1,50,0.2,117,4,10,1446,1754,2574,10,1,5,1,0,1,2,10.04987562112089,22826556,2.4,0.42735042735042733,4
568,0,2.0,0,1,0,36,0.3,179,3,4,181,1703,950,17,9,9,1,0,0,0,19.235384061671343,308243,6.0,0.2011173184357542,1
1897,0,3.0,0,1,1,21,0.5,192,8,2,1311,1935,273,17,6,3,1,1,1,0,18.027756377319946,2536785,24.0,0.109375,4
1695,0,0.5,1,6,1,46,0.7,200,3,9,1791,1898,446,16,13,15,1,1,1,1,20.615528128088304,20395908,1.5,0.23,4
1623,1,1.2,0,6,1,61,0.9,120,7,12,1568,1832,1510,12,10,17,1,1,0,2,15.620499351813308,17235456,8.4,0.5083333333333333,2
914,1,0.5,0,0,1,26,0.7,147,4,0,706,721,1122,12,9,2,1,1,1,0,15.0,0,2.0,0.17687074829931973,4
1721,1,0.5,1,4,1,33,0.5,128,4,5,871,1048,707,19,2,5,1,1,1,0,19.1049731745428,3651232,2.0,0.2578125,4
890,1,2.2,1,4,0,44,0.5,198,8,13,1074,1873,751,7,3,3,0,0,0,0,7.615773105863909,8046408,17.6,0.2222222222222222,0
600,0,0.5,0,1,0,48,0.8,191,3,7,501,1465,3393,12,7,8,1,0,0,2,13.892443989449804,733965,1.5,0.2513089005235602,1
1677,0,1.8,1,4,0,11,0.7,124,6,8,271,1477,3771,15,6,12,1,0,0,3,16.15549442140351,1601068,10.8,0.08870967741935484,1
723,0,0.5,0,0,1,3,0.2,168,4,3,920,1748,1851,15,3,16,1,0,0,1,15.297058540778355,0,2.0,0.017857142857142856,2
638,0,1.7,1,11,0,27,0.5,102,4,17,1171,1383,2735,7,2,9,1,1,0,2,7.280109889280518,17814423,6.8,0.2647058823529412,1
852,0,1.0,1,4,1,62,0.7,104,7,13,293,1159,2253,17,4,7,1,1,0,1,17.46424919657298,1358348,7.0,0.5961538461538461,2
1979,1,1.6,1,0,0,32,0.2,165,7,1,833,1630,452,13,6,14,0,1,0,0,14.317821063276353,0,11.200000000000001,0.19393939393939394,0
710,1,0.5,0,6,0,32,0.8,151,5,9,485,857,1419,12,11,18,0,1,0,0,16.278820596099706,2493870,2.5,0.2119205298013245,0
1034,0,2.6,1,2,1,45,0.3,190,3,4,182,1293,969,15,1,7,1,0,0,0,15.033296378372908,470652,7.800000000000001,0.23684210526315788,2
600,0,2.5,1,8,1,22,0.1,145,1,11,207,1162,3441,19,1,5,1,0,0,2,19.026297590440446,1924272,2.5,0.15172413793103448,2
1027,0,0.5,0,2,1,64,0.9,103,2,7,1698,1747,3786,17,12,12,1,0,0,3,20.808652046684813,5932812,1.0,0.6213592233009708,2
1260,0,0.6,0,5,1,13,1.0,106,6,6,165,736,2710,13,1,8,1,1,0,2,13.038404810405298,607200,3.5999999999999996,0.12264150943396226,2
1793,0,1.8,1,10,0,12,0.5,169,6,17,1086,1418,3533,16,14,15,1,1,1,3,21.2602916254693,15399480,10.8,0.07100591715976332,3
675,0,2.3,0,10,0,60,0.9,144,5,15,192,757,1735,7,0,13,1,0,1,0,7.0,1453440,11.5,0.4166666666666667,3
658,1,2.7,0,0,1,12,0.9,103,7,3,1156,1750,3587,14,11,20,1,0,0,3,17.804493814764857,0,18.900000000000002,0.11650485436893204,2
1694,1,0.6,0,0,1,34,0.3,102,7,7,377,549,2298,17,5,2,1,1,0,2,17.72004514666935,0,4.2,0.3333333333333333,2
804,1,0.8,1,12,1,41,0.9,89,1,13,709,818,2027,11,5,11,1,0,0,1,12.083045973594572,6959544,0.8,0.4606741573033708,2
1713,0,2.5,1,1,0,27,0.9,127,7,3,729,974,2406,13,10,20,1,0,1,2,16.401219466856727,710046,17.5,0.2125984251968504,3
706,0,0.5,0,13,1,31,0.1,108,3,19,543,938,2419,8,7,4,1,0,1,1,10.63014581273465,6621342,1.5,0.28703703703703703,4
1362,0,0.5,0,3,0,25,0.8,131,7,9,553,1505,995,7,6,18,0,1,1,0,9.219544457292887,2496795,3.5,0.19083969465648856,2
1527,0,2.7,0,10,1,60,0.1,154,5,14,526,1116,2078,5,3,11,1,1,1,2,5.830951894845301,5870160,13.5,0.38961038961038963,4
768,0,0.5,1,0,0,19,0.9,159,2,1,637,991,1145,19,1,7,0,0,1,0,19.026297590440446,0,1.0,0.11949685534591195,2
1314,0,2.9,1,8,1,41,0.1,155,4,12,113,577,626,10,4,4,1,1,1,0,10.770329614269007,521608,11.6,0.2645161290322581,4
705,1,0.5,0,5,1,57,0.9,155,6,9,1114,1374,1509,15,11,18,1,1,1,1,18.601075237738275,7653180,3.0,0.36774193548387096,4
1403,0,2.7,0,2,1,26,0.1,164,5,3,461,1251,3371,13,9,9,1,0,1,3,15.811388300841896,1153422,13.5,0.15853658536585366,4
1486,0,2.6,0,7,0,52,0.1,85,4,15,1430,1747,297,13,1,15,0,1,0,0,13.038404810405298,17487470,10.4,0.611764705882353,0
781,0,1.1,0,2,0,38,0.4,198,5,7,304,1674,3508,13,8,5,0,0,1,3,15.264337522473747,1017792,5.5,0.1919191919191919,2
986,1,1.5,0,1,1,23,0.8,183,8,3,471,800,2385,16,9,19,1,0,0,1,18.35755975068582,376800,12.0,0.12568306010928962,2
1310,0,1.4,0,0,0,33,0.4,105,1,14,806,1016,1301,13,12,19,0,0,1,1,17.69180601295413,0,1.4,0.3142857142857143,2
560,1,2.0,1,6,1,57,0.3,81,3,12,80,1327,2167,11,10,7,1,0,1,1,14.866068747318506,636960,6.0,0.7037037037037037,4
1348,0,1.3,0,0,0,43,0.4,116,5,6,204,501,3914,10,3,8,1,0,1,3,10.44030650891055,0,6.5,0.3706896551724138,3
1567,0,0.5,1,3,0,22,0.5,119,6,6,545,1621,2312,9,1,18,1,0,0,2,9.055385138137417,2650335,3.0,0.18487394957983194,1
1940,1,0.9,1,4,0,17,0.7,93,5,7,112,858,2297,14,6,8,0,1,0,2,15.231546211727817,384384,4.5,0.1827956989247312,0
1979,1,2.9,1,0,1,19,1.0,176,3,9,1331,1532,411,8,2,2,1,1,1,0,8.246211251235321,0,8.7,0.10795454545454546,4
561,1,2.1,1,7,1,2,0.1,193,3,13,1055,1294,665,10,0,4,1,1,0,0,10.0,9556190,6.300000000000001,0.010362694300518135,2
1717,1,1.3,0,1,0,62,0.7,130,1,3,609,810,3226,6,4,5,0,1,0,3,7.211102550927978,493290,1.3,0.47692307692307695,0
535,0,1.5,0,1,1,48,0.7,113,1,4,290,811,740,11,10,18,1,1,0,0,14.866068747318506,235190,1.5,0.4247787610619469,2
1413,0,0.5,1,4,1,39,0.1,185,5,12,1039,1318,3878,19,16,4,1,0,0,3,24.839484696748443,5477608,2.5,0.21081081081081082,2
1358,0,2.5,1,0,0,20,0.6,135,7,0,1485,1655,3406,5,1,11,0,0,1,3,5.0990195135927845,0,17.5,0.14814814814814814,2
1519,0,2.9,0,2,0,30,0.7,112,7,8,1122,1702,2440,9,5,10,1,1,1,2,10.295630140987,3819288,20.3,0.26785714285714285,3
1254,0,1.2,1,2,0,50,0.7,108,5,6,462,1013,3959,10,4,17,1,1,0,3,10.770329614269007,936012,6.0,0.46296296296296297,1
1591,1,2.2,0,3,1,49,0.4,154,6,7,1384,1883,3703,17,6,20,1,1,0,3,18.027756377319946,7818216,13.200000000000001,0.3181818181818182,2
977,1,2.8,1,2,0,35,0.6,165,2,15,1502,1862,3714,19,3,10,0,1,1,3,19.235384061671343,5593448,5.6,0.21212121212121213,2
1640,1,0.7,0,10,1,21,0.8,169,7,14,589,1301,337,16,3,5,1,1,0,0,16.278820596099706,7662890,4.8999999999999995,0.1242603550295858,2
663,0,0.8,1,0,0,25,0.6,183,2,1,82,1605,3176,6,2,2,1,0,1,2,6.324555320336759,0,1.6,0.1366120218579235,3
1744,1,1.0,0,1,1,20,0.5,112,8,3,68,718,1205,18,7,14,1,0,0,1,19.313207915827967,48824,8.0,0.17857142857142858,2
1624,0,1.6,1,8,0,28,0.4,150,2,10,689,699,2473,16,11,2,1,0,0,2,19.4164878389476,3852888,3.2,0.18666666666666668,1
1108,1,1.3,1,14,1,2,0.3,169,7,20,208,1742,1229,5,3,4,1,1,0,0,5.830951894845301,5072704,9.1,0.011834319526627219,2
1188,1,1.4,1,0,1,9,0.6,114,2,0,1339,1558,2896,12,11,16,1,0,1,3,16.278820596099706,0,2.8,0.07894736842105263,4
817,0,1.3,0,0,0,11,0.5,144,3,11,722,766,2039,11,6,19,0,1,0,1,12.529964086141668,0,3.9000000000000004,0.0763888888888889,0
863,0,1.6,1,5,1,6,0.7,133,4,13,717,1799,520,10,2,18,1,0,1,0,10.198039027185569,6449415,6.4,0.045112781954887216,4
1397,0,2.4,1,5,1,3,0.2,121,3,15,433,1658,1378,18,15,4,1,1,1,1,23.430749027719962,3589570,7.199999999999999,0.024793388429752067,4
1108,0,1.0,0,3,0,49,0.7,140,5,12,1298,1666,3254,12,0,16,1,0,0,3,12.0,6487404,5.0,0.35,1
1068,0,2.0,1,1,1,37,0.9,184,7,13,186,1998,1803,5,4,7,1,0,0,1,6.4031242374328485,371628,14.0,0.20108695652173914,2
1702,1,2.3,0,12,1,52,0.5,145,2,15,1397,1491,2501,16,12,4,1,0,0,3,20.0,24995124,4.6,0.3586206896551724,2
808,0,0.5,1,0,0,8,0.1,192,4,1,618,1891,3762,15,9,12,1,0,1,3,17.4928556845359,0,2.0,0.041666666666666664,3
1156,0,0.5,0,6,0,61,0.1,89,7,9,1214,1262,1796,16,6,13,0,1,1,1,17.08800749063506,9192408,3.5,0.6853932584269663,2
1271,0,0.5,1,2,0,54,0.1,159,8,3,613,650,990,14,11,6,0,1,1,0,17.804493814764857,796900,4.0,0.33962264150943394,2
696,0,0.5,0,6,0,51,0.3,197,3,8,649,907,2630,18,8,9,0,0,1,1,19.697715603592208,3531858,1.5,0.25888324873096447,2
1981,1,1.9,1,13,0,45,0.3,175,6,18,193,1234,1380,10,1,13,0,1,0,1,10.04987562112089,3096106,11.399999999999999,0.2571428571428571,0
614,0,1.7,1,0,1,58,0.2,128,7,2,22,519,3487,15,6,11,1,1,1,2,16.15549442140351,0,11.9,0.453125,4
1590,0,0.6,1,0,0,7,0.3,122,3,17,1464,1595,1201,12,3,18,1,1,1,1,12.36931687685298,0,1.7999999999999998,0.05737704918032787,3
1945,0,1.6,0,4,0,21,0.7,113,3,10,280,895,3015,6,1,15,0,0,0,3,6.082762530298219,1002400,4.800000000000001,0.18584070796460178,0
1135,1,2.8,1,9,0,43,0.4,158,1,11,690,1589,3204,18,13,6,1,0,0,3,22.20360331117452,9867690,2.8,0.2721518987341772,1
1049,0,0.6,1,8,1,2,0.3,172,6,10,39,1564,433,10,7,6,1,0,0,0,12.206555615733702,487968,3.5999999999999996,0.011627906976744186,2
1807,1,2.1,0,2,0,49,0.8,125,1,10,337,1384,1906,17,13,13,0,1,1,2,21.400934559032695,932816,2.1,0.392,2
984,1,0.5,0,13,1,42,0.8,98,7,17,1036,1611,898,16,8,13,1,1,0,0,17.88854381999832,21696948,3.5,0.42857142857142855,2
720,1,1.4,1,0,1,61,0.6,96,7,8,1347,1733,2799,5,3,15,1,0,1,3,5.830951894845301,0,9.799999999999999,0.6354166666666666,4
1536,0,0.8,0,12,0,13,0.3,105,7,20,22,1634,2020,6,0,16,1,1,0,2,6.0,431376,5.6000000000000005,0.12380952380952381,1
771,1,0.5,0,3,0,25,1.0,86,4,6,327,922,770,12,1,20,0,1,0,0,12.041594578792296,904482,2.0,0.29069767441860467,0
503,0,2.5,0,3,0,57,0.6,185,6,11,778,1291,305,11,8,16,0,0,1,0,13.601470508735444,3013194,15.0,0.3081081081081081,2
675,0,2.4,0,1,0,42,0.6,187,7,2,482,874,2953,9,5,13,1,1,0,2,10.295630140987,421268,16.8,0.22459893048128343,1
1936,1,1.9,1,13,1,34,0.2,182,7,14,591,1089,1671,6,1,9,1,0,1,1,6.082762530298219,8366787,13.299999999999999,0.18681318681318682,4
1303,0,1.0,1,0,1,15,0.1,138,3,10,229,1604,2574,12,4,14,1,1,1,2,12.649110640673518,0,3.0,0.10869565217391304,4
1004,1,2.9,1,0,0,35,0.2,141,6,9,901,1162,3772,17,8,18,0,1,1,3,18.788294228055936,0,17.4,0.24822695035460993,2
1972,0,1.2,1,0,0,37,0.7,102,2,1,715,1648,2870,16,0,17,0,0,0,3,16.0,0,2.4,0.3627450980392157,0
1822,0,1.2,0,0,0,8,0.2,195,6,0,172,910,2577,9,5,8,1,1,0,2,10.295630140987,0,7.199999999999999,0.041025641025641026,1
1159,1,2.8,0,5,1,18,0.5,83,1,7,681,723,2246,8,1,3,1,1,0,1,8.06225774829855,2461815,2.8,0.21686746987951808,2
1782,1,2.8,1,6,1,58,0.8,157,1,13,867,999,2405,15,0,16,1,0,1,2,15.0,5196798,2.8,0.36942675159235666,4
894,0,2.1,1,16,0,16,0.7,168,8,20,286,1300,3377,5,1,6,1,1,1,2,5.0990195135927845,5948800,16.8,0.09523809523809523,3
1884,0,2.1,1,7,1,43,0.8,185,1,18,451,819,3619,14,8,7,1,1,1,3,16.1245154965971,2585583,2.1,0.23243243243243245,4
1648,1,0.5,0,1,1,17,0.9,142,2,3,1119,1238,1184,6,2,2,1,0,1,1,6.324555320336759,1385322,1.0,0.11971830985915492,4
798,0,2.4,0,5,0,4,0.2,96,3,9,526,643,2965,15,7,14,1,1,0,2,16.55294535724685,1691090,7.199999999999999,0.041666666666666664,1
802,1,2.4,1,1,0,45,0.8,157,3,9,1299,1633,3713,8,3,8,0,0,0,3,8.54400374531753,2121267,7.199999999999999,0.28662420382165604,0
1276,1,2.9,1,2,0,53,0.3,130,2,3,217,735,3798,19,10,8,1,1,1,3,21.470910553583888,318990,5.8,0.4076923076923077,3
1331,1,1.6,0,0,0,16,0.5,165,2,7,1109,1226,1026,13,5,20,1,0,1,1,13.92838827718412,0,3.2,0.09696969696969697,3
1620,0,2.6,1,6,0,5,0.9,186,6,18,434,1339,1086,18,14,13,1,0,0,1,22.80350850198276,3486756,15.600000000000001,0.026881720430107527,1
1996,0,2.5,0,5,1,51,0.4,122,4,9,671,1445,2236,8,7,12,1,0,1,2,10.63014581273465,4847975,10.0,0.4180327868852459,4
1092,0,2.7,1,8,0,45,0.8,185,1,10,1404,1424,1303,12,3,20,0,1,1,1,12.36931687685298,15994368,2.7,0.24324324324324326,2
1018,1,0.7,1,7,0,63,0.1,155,5,18,856,883,3048,10,3,2,0,0,1,2,10.44030650891055,5290936,3.5,0.4064516129032258,2
545,0,0.5,0,0,1,11,0.3,131,3,1,381,1452,616,15,6,19,1,1,1,0,16.15549442140351,0,1.5,0.08396946564885496,4
554,1,1.3,0,0,0,12,0.1,105,6,10,85,806,3764,10,7,4,0,1,1,2,12.206555615733702,0,7.800000000000001,0.11428571428571428,2
1264,0,2.9,1,2,1,34,0.2,171,3,3,562,849,419,7,4,3,1,1,1,0,8.06225774829855,954276,8.7,0.19883040935672514,4
1030,0,1.6,1,3,1,58,0.2,138,6,20,1111,1812,2858,6,2,18,1,1,1,3,6.324555320336759,6039396,9.600000000000001,0.42028985507246375,4
1432,1,1.7,1,6,1,39,0.3,164,4,18,209,947,504,14,4,10,1,1,0,0,14.560219778561036,1187538,6.8,0.23780487804878048,2
558,1,2.8,0,1,1,49,0.8,142,5,4,997,1605,392,10,5,8,1,1,1,0,11.180339887498949,1600185,14.0,0.34507042253521125,4
829,0,0.5,0,0,0,56,0.6,129,7,1,91,1916,820,12,6,11,1,0,1,0,13.416407864998739,0,3.5,0.43410852713178294,3
1741,1,1.8,0,0,0,14,0.7,143,8,0,730,1895,3387,11,3,3,1,0,0,3,11.40175425099138,0,14.4,0.0979020979020979,1
1849,1,2.3,0,7,1,15,0.4,144,5,19,606,1123,3447,14,11,19,1,0,1,3,17.804493814764857,4763766,11.5,0.10416666666666667,4
733,0,2.1,0,5,1,7,0.2,174,7,10,445,1409,1403,15,8,2,1,1,0,0,17.0,3135025,14.700000000000001,0.040229885057471264,2
1872,1,0.9,1,0,0,16,0.5,80,2,2,286,1484,2295,15,11,16,0,0,1,2,18.601075237738275,0,1.8,0.2,2
1853,0,0.5,1,1,0,27,0.3,197,6,13,985,1005,1973,10,2,8,1,0,1,2,10.198039027185569,989925,3.0,0.13705583756345177,3
1149,1,2.2,0,4,0,30,0.2,106,6,5,1617,1675,3755,17,14,8,1,0,0,3,22.02271554554524,10833900,13.200000000000001,0.2830188679245283,1
891,0,0.5,1,9,1,25,0.3,196,2,19,375,1724,2073,7,1,10,1,0,1,1,7.0710678118654755,5818500,1.0,0.12755102040816327,4
1911,1,2.0,0,7,1,64,0.6,163,8,8,1795,1958,3872,9,8,11,1,1,0,3,12.041594578792296,24602270,16.0,0.39263803680981596,2
550,1,0.5,0,16,1,23,0.1,145,2,17,486,1930,302,18,5,8,1,0,0,0,18.681541692269406,15007680,1.0,0.15862068965517243,2
576,0,0.8,0,0,1,27,0.1,121,2,4,757,1518,1519,18,6,8,1,0,1,1,18.973665961010276,0,1.6,0.2231404958677686,4
1760,0,1.9,0,1,1,50,0.8,198,1,2,273,1704,2549,10,8,4,1,1,0,2,12.806248474865697,465192,1.9,0.25252525252525254,2
969,0,2.4,0,0,0,45,0.3,124,7,0,491,589,404,18,5,19,1,0,1,0,18.681541692269406,0,16.8,0.3629032258064516,3
1160,0,1.1,0,1,1,63,0.7,166,3,2,762,859,595,18,4,15,1,0,1,0,18.439088914585774,654558,3.3000000000000003,0.3795180722891566,4
827,0,1.1,1,2,1,18,0.9,160,2,16,448,821,1663,14,0,17,1,1,1,0,14.0,735616,2.2,0.1125,4
1786,0,0.5,0,9,1,58,0.7,161,7,10,231,1671,2764,9,3,7,1,1,1,3,9.486832980505138,3474009,3.5,0.36024844720496896,4
774,1,0.6,1,2,1,8,0.4,136,1,4,1713,1865,2614,7,0,14,1,1,1,2,7.0,6389490,0.6,0.058823529411764705,4
819,1,2.5,1,0,1,11,0.2,83,8,1,438,822,1094,10,5,15,1,0,0,0,11.180339887498949,0,20.0,0.13253012048192772,2
1042,0,2.2,0,15,1,11,0.6,139,5,16,68,1018,2826,18,0,2,1,0,0,2,18.0,1038360,11.0,0.07913669064748201,2
1368,0,3.0,1,10,0,50,0.2,97,7,18,698,829,2496,13,6,5,0,1,1,2,14.317821063276353,5786420,21.0,0.5154639175257731,2
1592,0,2.1,0,6,1,50,0.1,181,2,17,510,522,2103,19,8,7,1,0,0,1,20.615528128088304,1597320,4.2,0.27624309392265195,2
1067,0,1.8,1,11,0,14,0.2,146,1,15,965,1009,966,5,0,13,0,0,1,0,5.0,10710535,1.8,0.0958904109589041,2
1892,1,0.7,0,5,0,47,0.4,110,4,10,1399,1564,2172,17,14,3,1,1,1,2,22.02271554554524,10940180,2.8,0.42727272727272725,3
915,0,1.1,0,6,0,56,0.6,187,8,17,532,1448,905,19,10,12,0,1,0,0,21.470910553583888,4622016,8.8,0.2994652406417112,0
774,1,2.8,0,7,1,55,0.9,124,3,18,8,896,3916,8,1,12,1,1,0,3,8.06225774829855,50176,8.399999999999999,0.4435483870967742,2
1848,1,1.4,1,2,1,42,0.7,179,2,10,154,605,3902,11,9,3,1,0,1,3,14.212670403551895,186340,2.8,0.2346368715083799,4
1501,0,1.1,0,12,1,2,0.2,187,1,15,198,1056,2487,13,12,16,1,1,1,2,17.69180601295413,2509056,1.1,0.0106951871657754,4
1614,0,1.9,0,8,1,55,0.3,188,3,17,860,1330,3914,17,13,13,1,0,0,3,21.400934559032695,9150400,5.699999999999999,0.2925531914893617,2
911,1,2.9,0,0,0,46,0.1,181,5,1,461,670,363,9,5,17,0,1,0,0,10.295630140987,0,14.5,0.2541436464088398,0
1520,0,0.5,0,1,1,24,0.7,199,5,8,109,1909,3233,13,3,4,1,0,1,3,13.341664064126334,208081,2.5,0.12060301507537688,4
1647,0,1.4,1,3,1,38,0.3,102,6,15,193,1185,2532,16,14,15,1,0,1,2,21.2602916254693,686115,8.399999999999999,0.37254901960784315,4
1347,0,0.9,1,8,1,53,0.8,108,6,15,961,1008,3836,15,3,14,1,0,1,3,15.297058540778355,7749504,5.4,0.49074074074074076,4
967,1,1.6,0,4,0,25,0.6,92,8,9,243,1642,3076,7,4,18,0,1,1,2,8.06225774829855,1596024,12.8,0.2717391304347826,2
1442,0,2.2,0,0,1,56,0.7,145,5,3,1626,1668,1513,11,8,7,1,1,0,2,13.601470508735444,0,11.0,0.38620689655172413,2
1204,1,2.6,0,0,0,10,0.3,199,7,3,480,1482,1724,11,2,19,1,0,0,1,11.180339887498949,0,18.2,0.05025125628140704,1
1320,0,2.1,1,0,1,41,0.6,144,7,2,123,1229,542,11,1,14,1,1,0,0,11.045361017187261,0,14.700000000000001,0.2847222222222222,2
1800,1,0.7,0,2,1,8,0.4,100,7,6,400,823,3481,10,8,8,1,0,1,3,12.806248474865697,658400,4.8999999999999995,0.08,4
1567,0,2.1,1,3,0,22,0.8,153,3,19,190,1326,3991,15,2,10,1,0,0,3,15.132745950421556,755820,6.300000000000001,0.1437908496732026,1
1439,0,0.9,0,12,1,20,0.8,147,1,17,626,932,1790,19,12,15,1,0,1,1,22.47220505424423,7001184,0.9,0.1360544217687075,4
1422,0,1.0,0,15,0,3,0.1,112,1,17,1,926,509,19,1,3,1,1,1,0,19.026297590440446,13890,1.0,0.026785714285714284,3
1591,1,2.2,1,4,1,52,1.0,161,3,16,548,1641,282,10,9,14,1,1,1,0,13.45362404707371,3597072,6.6000000000000005,0.32298136645962733,4
880,0,1.7,0,2,0,6,0.6,198,4,19,632,660,3006,6,4,3,1,0,0,2,7.211102550927978,834240,6.8,0.030303030303030304,1
1929,1,0.5,1,0,1,19,1.0,163,6,2,349,1051,1913,12,7,6,1,1,0,1,13.892443989449804,0,3.0,0.1165644171779141,2
1642,1,1.6,1,0,0,5,0.4,102,5,2,1686,1889,1333,18,0,2,0,0,1,2,18.0,0,8.0,0.049019607843137254,2
1511,0,2.5,1,3,0,21,0.2,114,3,18,1455,1982,3746,10,0,5,1,0,0,3,10.0,8651430,7.5,0.18421052631578946,1
1312,0,1.3,0,5,1,10,0.6,163,2,9,95,893,3941,6,2,13,1,1,1,3,6.324555320336759,424175,2.6,0.06134969325153374,4
1852,0,1.4,0,4,1,10,0.7,196,1,18,580,1163,3970,13,1,11,1,0,1,3,13.038404810405298,2698160,1.4,0.05102040816326531,4
972,1,1.3,0,8,0,44,0.7,82,7,10,297,589,3925,7,6,7,0,1,0,3,9.219544457292887,1399464,9.1,0.5365853658536586,0
691,1,2.7,1,4,1,33,0.9,108,4,8,951,962,424,5,3,15,1,1,1,0,5.830951894845301,3659448,10.8,0.3055555555555556,4
807,0,0.5,0,9,0,8,0.3,158,5,20,667,697,1284,17,13,2,0,1,1,0,21.400934559032695,4184091,2.5,0.05063291139240506,2
1113,0,0.6,1,0,0,25,0.3,145,1,10,1047,1312,277,11,2,12,1,0,1,0,11.180339887498949,0,0.6,0.1724137931034483,3
721,1,1.3,1,10,0,16,0.9,125,1,18,408,1862,1713,10,3,4,0,1,1,1,10.44030650891055,7596960,1.3,0.128,2
1188,1,1.5,1,0,0,54,0.3,198,6,2,1150,1469,485,12,7,7,0,1,0,0,13.892443989449804,0,9.0,0.2727272727272727,0
1512,1,0.5,0,1,0,52,0.1,131,1,14,333,952,3002,6,5,7,0,0,1,2,7.810249675906654,317016,0.5,0.3969465648854962,2
805,1,0.7,0,0,0,64,0.1,97,4,14,641,704,418,11,6,17,0,1,1,0,12.529964086141668,0,2.8,0.6597938144329897,2
918,0,0.9,1,1,0,8,0.1,123,7,5,653,671,1652,17,4,14,1,1,0,1,17.46424919657298,438163,6.3,0.06504065040650407,1
1320,0,0.5,1,7,0,48,0.2,168,5,16,103,1583,2893,8,5,9,0,0,1,2,9.433981132056603,1141343,2.5,0.2857142857142857,2
1236,0,0.9,1,2,1,57,0.1,188,1,14,517,809,1406,14,12,20,1,0,1,0,18.439088914585774,836506,0.9,0.30319148936170215,4
1387,0,0.5,0,0,1,61,0.5,98,3,0,785,1151,629,5,3,11,1,1,0,0,5.830951894845301,0,1.5,0.6224489795918368,2
1883,1,2.7,1,6,1,30,0.5,95,2,10,531,791,3724,16,15,20,1,1,1,3,21.93171219946131,2520126,5.4,0.3157894736842105,4
839,0,2.0,1,0,0,14,0.4,175,7,3,564,1391,3835,15,8,11,1,0,0,3,17.0,0,14.0,0.08,1
1593,1,1.0,0,0,1,52,0.7,130,8,0,761,1336,1354,15,13,13,1,1,1,1,19.849433241279208,0,8.0,0.4,4
1722,1,1.0,0,7,0,25,0.8,88,6,19,1179,1638,2376,5,1,19,0,0,1,3,5.0990195135927845,13518414,6.0,0.2840909090909091,2
1954,0,0.6,1,8,0,7,0.9,126,3,9,673,690,3438,17,12,13,1,0,0,3,20.808652046684813,3714960,1.7999999999999998,0.05555555555555555,1
1788,1,0.5,1,15,1,2,0.3,150,6,20,472,1073,2655,12,2,4,1,0,1,2,12.165525060596439,7596840,3.0,0.013333333333333334,4
1628,0,0.5,0,5,1,33,0.9,101,6,8,412,643,3361,16,10,13,1,0,0,3,18.867962264113206,1324580,3.0,0.32673267326732675,2
1965,0,0.5,0,6,1,4,1.0,84,7,9,977,1660,3535,17,0,16,1,1,1,3,17.0,9730920,3.5,0.047619047619047616,4
833,1,2.2,0,4,0,27,0.9,124,1,6,359,1395,2150,9,5,7,0,1,1,1,10.295630140987,2003220,2.2,0.21774193548387097,2
571,0,0.6,0,1,1,43,0.5,141,3,8,224,783,2587,7,5,18,1,0,0,1,8.602325267042627,175392,1.7999999999999998,0.3049645390070922,2
1808,1,0.5,1,1,0,31,0.5,92,2,16,714,1208,2736,9,1,8,0,0,1,3,9.055385138137417,862512,1.0,0.33695652173913043,2
